,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
33,1152059021420986368,"RT @Khajan97477749: #SecretOfHappyLife
Smile often, think positively, give thanks, laugh loudly, love others, dream big. #SecretOfHappyLife…",11,0,Twitter for Android,2019-07-19 03:34:09,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
34,1152059018669699072,RT @Radhika57229754: #SecretOfHappyLife God's prayer acts as powerhouse for your spiritual as well as worldly growth. It brings inner happi…,2,0,Twitter for Android,2019-07-19 03:34:08,800688115367047168,shaileshinsha5,Shailesh insan,2016-11-21 13:11:37,Law Student,287,246,,
35,1152059000021667840,"RT @imVicky_insan: #SecretOfHappyLife
Through the method of meditation taught by Saint Dr. @GurmeetRamRahim Singh Ji Insan, millions of peo…",55,0,Twitter for Android,2019-07-19 03:34:04,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
36,1152058997517639683,"RT @LadliPAPAki1: #SecretOfHappyLife
We all want to get rid of our anxieties, to feel the inner peace and to achieve success in our persona…",24,0,Twitter for Android,2019-07-19 03:34:03,1103680948023902208,AnitaMe50130051,Anita Mehta,2019-03-07 15:36:58,,16,41,,
37,1152058993122009089,"RT @SarojInsa392: #SecretOfHappyLife 
To achieve inner joy ,one has to practice Meditation 

https://t.co/qGeDEvlQar https://t.co/PFKkaHfHSD",4,0,Twitter for Android,2019-07-19 03:34:02,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
38,1152058986088132614,"RT @JyotiBhayana1: With Method of Meditation all your negativity stays away from you, so control over your negativity by reciting God's Wor…",14,0,Twitter for Android,2019-07-19 03:34:01,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
39,1152058985446428672,"RT @OfficialMSGfc: #SecretOfHappyLife

Everyone wants inner joy, self confidence and happiness, but no one really wants to work for it! 

T…",23,0,Twitter for Android,2019-07-19 03:34:01,736497131373121540,DilwarSingh16,Dilwar Singh,2016-05-28 09:59:34,"A member of Shah Satnamji Green S Welfare Force Wing, An Employee Of Air-india(Engg)",3800,4867,"Mansarovar, Jaipur(Rajasthan)",
40,1152058978802651137,"RT @RekhaIn62705258: #SecretOfHappyLife
@derasachasauda
@Gurmeetramrahim ji 
We all want to get rid of our anxieties, to feel the inner pea…",28,0,Twitter for Android,2019-07-19 03:33:59,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
41,1152058971919749120,"RT @insaninsan222: #SecretOfHappyLife
Meditation boost positive energy.Meditation increases willpower.We can get every success due to regul…",11,0,Twitter for Android,2019-07-19 03:33:57,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
42,1152058963216650240,"RT @Insan1616: #SecretOfHappyLife
According toSaint Drn @Gurmeetramrahim Singh ji insan
God’s words provide self confidence and enternal pe…",22,0,Twitter for Android,2019-07-19 03:33:55,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
43,1152058955515875330,"RT @Janvi50659836: #SecretOfHappyLife
Meditation is a tool that helps us to gradually transform into our best self. Saint Dr @Gurmeetramrah…",14,0,Twitter for Android,2019-07-19 03:33:53,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
44,1152058946372296706,"RT @official_Mavi_: #SecretOfHappyLife
The same pious sermons are for everyone that none should be overpowered by selfish desires to attain…",14,0,Twitter for Android,2019-07-19 03:33:51,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
45,1152058941741731842,RT @Manishrania: #SecretOfHappyLife is Meditation. Meditation brings wisdom lac of meditation leaves ignorance  know well what leads you fo…,28,0,Twitter for Android,2019-07-19 03:33:50,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
46,1152058941091618816,"#SecretOfHappyLife
Saint Dr. @Gurmeetramrahim singh insan g says that meditation is the key of success. If you do m… https://t.co/pGkxhQzjIQ",1,0,Twitter for Android,2019-07-19 03:33:50,1052710070079746049,Mahijasnoor,Mahi,2018-10-17 23:56:53,,23,22,"Ambala, India",
47,1152058929460809731,RT @Khushibatra10: #SecretOfHappyLife  meditation is the key of success https://t.co/gkPHqJ3FMM,16,0,Twitter for Android,2019-07-19 03:33:47,1127828249596317698,AnshuRoma,Anshu Gadai Insan Roma,2019-05-13 06:49:43,roma italy,43,48,,
48,1152058921051279361,"RT @mahalgurdeep77: Saint Gurmeet ram rahim ji says, Do meditation regularly. Initiated person can achieve progress in every virtuous field…",40,0,Twitter for Android,2019-07-19 03:33:45,1127828249596317698,AnshuRoma,Anshu Gadai Insan Roma,2019-05-13 06:49:43,roma italy,43,48,,
49,1152058917167353856,"RT @Mamtain004: #SecretOfHappyLife
   Meditation is a tool that helps us to gradually transform into our best self. Saint Dr. @Gurmeetramra…",22,0,Twitter for Android,2019-07-19 03:33:44,1148249934971297792,JBINSAN1,Love Mahi,2019-07-08 15:18:12,,9,28,,
50,1152058912251662338,"RT @JyotiBhayana1: Everyone wants to be happy in their life, and that's possible only with God's name that is Method of Meditation
#SecretO…",13,0,Twitter for Android,2019-07-19 03:33:43,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
51,1152058902290108417,"RT @RekhaIn62705258: #SecretOfHappyLife
@derasachasauda
@Gurmeetramrahim ji 
We all want to get rid of our anxieties, to feel the inner pea…",28,0,Twitter for Android,2019-07-19 03:33:41,1119283709063024640,JaspreetMehra13,Jaspreet Kaur,2019-04-19 16:56:46,"I love 😘 India 🇨🇮
my qualifications  graduation, com.diploma
🤗my aim teacher 🤗",52,111,"Bathinda, India",
52,1152058893918281729,@Gurmeetramrahim #SecretOfHappyLife @derasachasauda Guru g teaches us that the inner joy reside within. https://t.co/ZrMOEpkfPg,1,0,Twitter for Android,2019-07-19 03:33:39,1129232543721480193,Pinku23273856,Pinku,2019-05-17 03:49:53,,3,10,,
53,1152058885118648321,"RT @jyotisaini2311: #SecretOfHappyLife
We all want to get rid of our anxieties, to feel the inner peace and to achieve success in our perso…",14,0,Twitter for Android,2019-07-19 03:33:37,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
54,1152058883411599363,"RT @ImSuman_insan: #SecretOfHappyLife
Saint Dr @GurmeetRamRahim Singh Ji Insan has taught the pious method of meditation to more than 65 mi…",38,0,Twitter for Android,2019-07-19 03:33:36,1119283709063024640,JaspreetMehra13,Jaspreet Kaur,2019-04-19 16:56:46,"I love 😘 India 🇨🇮
my qualifications  graduation, com.diploma
🤗my aim teacher 🤗",52,111,"Bathinda, India",
55,1152058877774426112,"RT @Toorjaswinder1: #SecretOfHappyLife
Saint Dr @GurmeetRamRahim Singh Ji Insan has taught the pious method of meditation to more than 65 m…",16,0,Twitter for Android,2019-07-19 03:33:35,751438160433930240,anmol46725,Anmol,2016-07-08 15:29:53,"🙏ਸਤਿਗੁਰ ਜੀ ਤੇਰੇ ਪਿਆਰ 🌨️ਬਰਸਾਤ ਹੁੰਦੀ ਰਹੇ, ਇਕ ਪਲ ਰੁਕੇ ਸ਼ਹਿਨਸ਼ਾਹ 🌅✨ਦਿਨ ਰਾਤ ਹੁੰਦੀ ਰਹੇ ।💐 Love you 💚🌹 Dr msg 💐papa 🌹ji💐🌹",3068,160,"Punjab, India",
56,1152058873068392448,"#SecretOfHappyLife 
@DeraSachaSauda 
@Gurmeetramrahim 
Meditation is the secret of happy life. https://t.co/Q2x9dAEsvu",1,0,Twitter for Android,2019-07-19 03:33:34,866627411785506816,taniainsan13,tania insan,2017-05-22 12:10:50,Music Punjabi Music Entertainment,22,16,"Dhuri, India",
57,1152058872925868035,"RT @jyotisaini2311: #SecretOfHappyLife
We all want to get rid of our anxieties, to feel the inner peace and to achieve success in our perso…",14,0,Twitter for Android,2019-07-19 03:33:34,1148249934971297792,JBINSAN1,Love Mahi,2019-07-08 15:18:12,,9,28,,
58,1152058871403278338,"RT @imVikram__insan: #SecretOfHappyLife
Through the method of meditation taught by Saint Dr. @GurmeetRamRahim Singh Ji Insan, millions of p…",53,0,Twitter for Android,2019-07-19 03:33:33,1119283709063024640,JaspreetMehra13,Jaspreet Kaur,2019-04-19 16:56:46,"I love 😘 India 🇨🇮
my qualifications  graduation, com.diploma
🤗my aim teacher 🤗",52,111,"Bathinda, India",
