,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
29,1152612388207640581,"RT @Esakki1812: .@dhanushkraja anna interacting with students.. #VikatanStudentScheme 
@Nellai__Dfc @dhanushfans24x7 @PettaikaranMeme @B_RA…",4,0,Twitter for Android,2019-07-20 16:13:02,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
30,1152612346545655808,RT @ProudDfans: .@dhanushkraja  #VikatanStudentScheme | #D39 Look https://t.co/1GKTF9yBa1,11,0,Twitter for Android,2019-07-20 16:12:52,1111258454583205890,tamilse02864145,tamilselvan,2019-03-28 13:27:16,,66,181,,
31,1152612305902788608,"RT @Arun66678884: #D39 Look 🔥 #VikatanStudentScheme 
@dhanushkraja thalaivan chat with students https://t.co/Yr3sFbMyQ3",22,0,Twitter for Android,2019-07-20 16:12:42,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
32,1152612242203930625,RT @velailla_rajesh: Exclusive @dhanushkraja thalaivan interacting with students.. #VikatanStudentScheme https://t.co/R3a4Aa9MpA,6,0,Twitter for Android,2019-07-20 16:12:27,1056510591261528064,FansVandavasi,vandavasi online dfc,2018-10-28 11:38:48,official news portal of @dhanushkraja (Indian brucelee) .full updates of upcoming movies and details in dhanush sir.#enpt #asuran #d39 #dd2,583,323,,
33,1152612018651901952,"RT @TN_Theatres: WOW!!! 🤩🤩🤩
@dhanushkraja 's new look 👌👌

#VikatanStudentScheme https://t.co/Gnrli0YU0r",41,0,Twitter for Android,2019-07-20 16:11:34,1125530753746468865,The_TruthX69,Tнᴇ Tʀuтн🛡,2019-05-06 22:40:17,DHANUSH | THALAPATHY | CHIYAAN,125,195,Ukraine,
34,1152612011491991554,"RT @Dominic_MrD: Belive Me He Is 35 🙈

#VikatanStudentScheme https://t.co/mpyG1KAsov",13,0,Twitter for Android,2019-07-20 16:11:32,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
35,1152611992462475266,"RT @dfc_online: @dhanushkraja  #VikatanStudentScheme | #D39 New  Look 
Vera level 😘😘😘😘😘😘

Thalaivaaaaaaa😘😘😘😘😘
@B_RAJA_ @DirectorS_Shiva @vi…",3,0,Twitter for Android,2019-07-20 16:11:28,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
36,1152611988360482816,"RT @Bangalore_DFC: Recent click #D39 look 😎

Thalaivar @dhanushkraja at

#VikatanStudentScheme https://t.co/ZEfvcxvzoy",6,0,Twitter for Android,2019-07-20 16:11:27,1111258454583205890,tamilse02864145,tamilselvan,2019-03-28 13:27:16,,66,181,,
37,1152611934237122561,RT @Thanjavur_TNDFC: .@dhanushkraja Sir At #VikatanStudentScheme https://t.co/ixKVumPKn0,7,0,Twitter for Android,2019-07-20 16:11:14,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
38,1152611847486357505,"RT @safipollathavan: @dhanushkraja quotes, If i do clean shave will be looking like 20-25 yrs old. If have beard means will be looking like…",3,0,Twitter for Android,2019-07-20 16:10:53,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
39,1152611786241167362,RT @dhanush_chow3: .@dhanushkraja Sir  At #VikatanStudentScheme https://t.co/YUYi7ZD5i5,50,0,Twitter for Android,2019-07-20 16:10:38,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
40,1152611756281217024,RT @DGF4ever: Beloved @dhanushkraja at #VikatanStudentScheme function interacting with students. 🔥 https://t.co/fFloHc5b4g,32,0,Twitter for Android,2019-07-20 16:10:31,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
41,1152611726891683845,RT @Madurai_TNDFC: .@dhanushkraja Anna interacting with students..😊 ❤ #VikatanStudentScheme https://t.co/SKxYWIOYpl,32,0,Twitter for Android,2019-07-20 16:10:24,1111258454583205890,tamilse02864145,tamilselvan,2019-03-28 13:27:16,,66,181,,
42,1152611627491090432,RT @v4umedia1: .@dhanushkraja Sir  At #VikatanStudentScheme https://t.co/4rNZLAapOH,56,0,Twitter for Android,2019-07-20 16:10:01,1125530753746468865,The_TruthX69,Tнᴇ Tʀuтн🛡,2019-05-06 22:40:17,DHANUSH | THALAPATHY | CHIYAAN,125,195,Ukraine,
43,1152611613498679298,RT @PraveenSasiDFan: @dhanushkraja back to his clean shaven look. Amazing that hid younger look doesn't even fade a bit after all these yea…,10,0,Twitter for Android,2019-07-20 16:09:57,1111258454583205890,tamilse02864145,tamilselvan,2019-03-28 13:27:16,,66,181,,
44,1152611596897640448,RT @dhanushfans24x7: Here is our @dhanushkraja sir interacting with students.. #VikatanStudentScheme https://t.co/R33FBEWEvo,48,0,Twitter for Android,2019-07-20 16:09:53,3910966812,premdhanush143,Prem Dhanush,2015-10-16 06:39:12,Die hard fan of @dhanushkraja sir Love you thalaivaaa | Founder of @Bangalore_DFC Page,156,364,"Bengaluru South, India",
45,1152611590870634497,RT @kollyempire: . @dhanushkraja back to his clean shaven look. Amazing that hid younger look doesn't even fade a bit after all these years…,27,0,Twitter for Android,2019-07-20 16:09:52,1125530753746468865,The_TruthX69,Tнᴇ Tʀuтн🛡,2019-05-06 22:40:17,DHANUSH | THALAPATHY | CHIYAAN,125,195,Ukraine,
46,1152611526735306752,"RT @Dhanush_Sugu3: Viiiiiiiiiiiiiippppppppppppppp 💥😎

Pollathavan Look 😍

#Dhanush #VikatanStudentScheme https://t.co/iibftJnxYN",10,0,Twitter for Android,2019-07-20 16:09:37,1128866330805805059,tamil9533,💞💙❣️SpreaD Love❣️💙💞,2019-05-16 03:34:41,"Die Hard Fan of My Thalaivan @dhanushkraja anna😘😘😘😘#SpreadLove😘

Love You So much My Dear #sweetFriend 😘❤️

Rasigan Of #Thalapathy Vijay Anna🥰😘💃",196,166,Tirupur,
47,1152611496641191936,"RT @pd_dhanush_: Transformation of @dhanushkraja 😍😍❤️

#Asuran - #D39 🔥😍
#VikatanStudentScheme https://t.co/aUjPdjYAad",5,0,Twitter for Android,2019-07-20 16:09:29,1056510591261528064,FansVandavasi,vandavasi online dfc,2018-10-28 11:38:48,official news portal of @dhanushkraja (Indian brucelee) .full updates of upcoming movies and details in dhanush sir.#enpt #asuran #d39 #dd2,583,323,,
48,1152611390663749632,RT @kutty_muki: Exclusive @dhanushkraja thalaivan interacting with students.. #VikatanStudentScheme https://t.co/EI37EklEez,13,0,Twitter for Android,2019-07-20 16:09:04,1111258454583205890,tamilse02864145,tamilselvan,2019-03-28 13:27:16,,66,181,,
49,1152611370824654848,"RT @TN_Theatres: WOW!!! 🤩🤩🤩
@dhanushkraja 's new look 👌👌

#VikatanStudentScheme https://t.co/Gnrli0YU0r",41,0,Twitter for Android,2019-07-20 16:08:59,1111258454583205890,tamilse02864145,tamilselvan,2019-03-28 13:27:16,,66,181,,
50,1152611292265324544,"RT @Dfcteam_: #D39 Look 😍 ,
@dhanushkraja Anna chat with students ❤️ 

#VikatanStudentScheme https://t.co/nXVagkTxgW",15,0,Twitter for Android,2019-07-20 16:08:41,1056510591261528064,FansVandavasi,vandavasi online dfc,2018-10-28 11:38:48,official news portal of @dhanushkraja (Indian brucelee) .full updates of upcoming movies and details in dhanush sir.#enpt #asuran #d39 #dd2,583,323,,
51,1152611282127745025,"RT @Itz_DhanushBala: Classic Look! @dhanushkraja😘😘

#Thalaivaaa!! 😍😍👌

#VikatanStudentScheme https://t.co/9xM2o4xLvP",11,0,Twitter for Android,2019-07-20 16:08:38,1056510591261528064,FansVandavasi,vandavasi online dfc,2018-10-28 11:38:48,official news portal of @dhanushkraja (Indian brucelee) .full updates of upcoming movies and details in dhanush sir.#enpt #asuran #d39 #dd2,583,323,,
52,1152611255716208641,"RT @Iam_naveenkrish: When u notice this pic carefully u can see one little crush story of a girl towards thalaivar😂😍
#VikatanStudentScheme…",6,0,Twitter for Android,2019-07-20 16:08:32,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
53,1152611088099209217,"RT @v4umedia1: .@dhanushkraja sir interacting with students.. #VikatanStudentScheme 

@vinod_offl @RIAZtheboss

https://t.co/Uct6kjmoMb",13,0,Twitter for Android,2019-07-20 16:07:52,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
54,1152611044805599237,"RT @dfan_sugu: Viiiiiiiiiiiiiippppppppppppppp 💥😎

Pollathavan Look 😍

#Dhanush #VikatanStudentScheme https://t.co/UmRRwcuo8Z",6,0,Twitter for Android,2019-07-20 16:07:42,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
55,1152610954951086080,RT @iParisal: OMG! What is this man’s diet secret? Stunning!!! @dhanushkraja 🙏🏻🙏🏻👍 #VikatanStudentScheme ❤️ https://t.co/6rIi7vVAHI,58,0,Twitter for Android,2019-07-20 16:07:20,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
56,1152610940975583233,"RT @Dhanushfan4ever: Thalaivar @dhanushkraja
at #VikatanStudentScheme
Awwww charming thalaivaaa😍😍❤
Age in reverse gear 🤩 #D39 https://t.co/…",13,0,Twitter for Android,2019-07-20 16:07:17,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
57,1152610924118720512,"RT @Dhanush_Sugu3: Viiiiiiiiiiiiiippppppppppppppp 💥😎

Pollathavan Look 😍

#Dhanush #VikatanStudentScheme https://t.co/iibftJnxYN",10,0,Twitter for Android,2019-07-20 16:07:13,3235252261,jigar_Dfan,ᴬˢᵁᴿᴬᴺ-ஜிகர்™,2015-06-03 15:39:36,Die Hard Fan of @dhanushkraja and @Imraina 😍,753,864,,
58,1152610872612622336,"RT @Dhanush_Sugu3: Viiiiiiiiiiiiiippppppppppppppp 💥😎

Pollathavan Look 😍

#Dhanush #VikatanStudentScheme https://t.co/iibftJnxYN",10,0,Twitter for Android,2019-07-20 16:07:01,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
59,1152610784670711809,"RT @safipollathavan: @dhanushkraja quotes, If i do clean shave will be looking like 20-25 yrs old. If have beard means will be looking like…",3,0,Twitter for Android,2019-07-20 16:06:40,797718511,Hari_Soupboy,Hariprasanth,2012-09-02 07:12:08,"Die hard fan for @dhanushkraja
Addicted for @dhanushkraja and @msdhoni
We are #VIP and #soupboys",560,525,coimbatore,
60,1152610769940307968,RT @dhanushfans24x7: Here is our @dhanushkraja sir interacting with students.. #VikatanStudentScheme https://t.co/R33FBEWEvo,48,0,Twitter for Android,2019-07-20 16:06:36,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
61,1152610736264269825,"RT @mhdriyazoffl: Thalaivar's New Click at #VikatanStudentScheme #Dhanush 

@dhanushkraja 

#D39Look https://t.co/60q2Rv2H5C",15,0,Twitter for Android,2019-07-20 16:06:28,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
62,1152610695847923712,"RT @Madurai_TNDFC: #D39 Look 🔥 #VikatanStudentScheme 
@dhanushkraja thalaivan chat with students https://t.co/ocp3Zn16wS",56,0,Twitter for Android,2019-07-20 16:06:19,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
63,1152610598737199105,RT @DhanushWarriors: .@dhanushkraja @ #VikatanStudentScheme | #D39 Look https://t.co/YmSmh9sXox,60,0,Twitter for Android,2019-07-20 16:05:55,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
64,1152610586510839811,RT @dhanushfans24x7: Here is our @dhanushkraja sir interacting with students.. #VikatanStudentScheme https://t.co/R33FBEWEvo,48,0,Twitter Web App,2019-07-20 16:05:52,815910617424994304,vignesh99530318,vignesh vicky,2017-01-02 13:20:24,Vi,42,189,"Ayanavaram, Perambur ",
65,1152610398044065792,RT @DhanushWarriors: .@dhanushkraja @ #VikatanStudentScheme | #D39 Look https://t.co/YmSmh9sXox,60,0,Twitter for Android,2019-07-20 16:05:08,1125530753746468865,The_TruthX69,Tнᴇ Tʀuтн🛡,2019-05-06 22:40:17,DHANUSH | THALAPATHY | CHIYAAN,125,195,Ukraine,
66,1152610169680850944,RT @Madurai_TNDFC: .@dhanushkraja Anna interacting with students..😊 ❤ #VikatanStudentScheme https://t.co/SKxYWIOYpl,32,0,Twitter for Android,2019-07-20 16:04:13,721507492635631616,RamLeeofficial,Ram Stylish Tamizhan,2016-04-17 01:16:06,"Tamizh Paiyan...😎
 Engineering student...☺
Anna University...😉
Die hard fan of #Dhanush Anna..😍
musically lover of #uvan Anna..😍
My FB I'd --- Ram Chan Lee",272,183,"Chennai, India",
67,1152609871528976390,RT @DGF4ever: Beloved @dhanushkraja at #VikatanStudentScheme function interacting with students. 🔥 https://t.co/fFloHc5b4g,32,0,Twitter for Android,2019-07-20 16:03:02,2520853138,_ast_bala,✨Bala✨,2014-05-01 09:25:19,"😎мσvιεs ριтнυ😁

😎@dhanushkraja ❤️ #Nayanthara ❤️ @arrahman ❤️ @msdhoni ❤️ #excelsior ❤️ #AGLove❤️✨ 
#ViswamAndHisMom ❤️",191,431,தேடின்னு கிடக்கேன்,
